session.id,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
159963,49,0.0723,0.2256,0.1533,0.0971,0.1726,0.0755,0.094,0.1869,0.0929,0.1064,0.3043,0.1979,0.1325,0.458,0.3255,0.1439,0.2772,0.1333,0.0858,0.1775,0.0917,0.1433,0.1658,0.0225,0.0921,0.2502,0.1581,0.0927,0.4441,0.3514,0.0929
190978,6,0.1074,0.1448,0.0374,0.0987,0.0913,-0.0074,0.1064,0.0929,-0.0135,0.1552,0.2784,0.1232,0.1177,0.3477,0.23,0.147,0.1565,0.0095,0.0842,0.1463,0.0621,0.1128,0.0732,-0.0396,0.1157,0.1231,0.0074,0.0685,0.0638,-0.0047,0.146
190978,22,0.0771,0.1206,0.0435,0.1235,0.1251,0.0016,0.094,0.1299,0.0359,0.1196,0.2294,0.1098,0.0882,0.2883,0.2001,0.1352,0.1674,0.0322,0.0832,0.1144,0.0312,0.1053,0.0747,-0.0306,0.1193,0.0736,-0.0457,0.0945,0.0957,0.0012,0.1241
190978,31,0.0837,0.1406,0.0569,0.1217,0.1252,0.0035,0.0861,0.1379,0.0518,0.1336,0.208,0.0744,0.1101,0.2944,0.1843,0.1334,0.2577,0.1243,0.1177,0.1555,0.0378,0.1033,0.0988,-0.0045,0.1302,0.1217,-0.0085,0.1098,0.1839,0.0741,0.1314
190978,38,0.0895,0.148,0.0585,0.1249,0.1606,0.0357,0.1014,0.1323,0.0309,0.0911,0.2188,0.1277,0.0953,0.4244,0.3291,0.1595,0.2339,0.0744,0.1011,0.1666,0.0655,0.1439,0.118,-0.0259,0.083,0.0631,-0.0199,0.127,0.1105,-0.0165,0.1235
190978,44,0.0586,0.1163,0.0577,0.1188,0.1151,-0.0037,0.0847,0.1995,0.1148,0.1032,0.2961,0.1929,0.0924,0.329,0.2366,0.1323,0.1508,0.0185,0.0845,0.0907,0.0062,0.1304,0.1254,-0.005,0.0661,0.0444,-0.0217,0.0734,0.1171,0.0437,0.0887
190978,47,0.0555,0.1087,0.0532,0.1198,0.1882,0.0684,0.0964,0.1334,0.037,0.1143,0.2367,0.1224,0.085,0.2959,0.2109,0.1486,0.2249,0.0763,0.0919,0.1081,0.0162,0.142,0.118,-0.024,0.0824,0.0789,-0.0035,0.1357,0.1456,0.0099,0.1127
208078,3,0.0694,0.2848,0.2154,0.0855,0.1449,0.0594,0.0649,0.1789,0.114,0.0995,0.3408,0.2413,0.0762,0.3851,0.3089,0.0673,0.2591,0.1918,0.0533,0.1394,0.0861,0.1126,0.2996,0.187,0.071,0.0377,-0.0333,0.1005,0.3631,0.2626,0.0691
208078,7,0.0641,0.5943,0.5302,0.07,0.0594,-0.0106,0.0992,0.1064,0.0072,0.0715,0.3756,0.3041,0.0768,0.2578,0.181,0.0786,0.245,0.1664,0.0784,0.1573,0.0789,0.1105,0.2556,0.1451,0.1021,0.0738,-0.0283,0.104,0.3573,0.2533,0.0786
208078,11,0.0681,0.5862,0.5181,0.0913,0.0857,-0.0056,0.1037,0.1264,0.0227,0.0623,0.3735,0.3112,0.0641,0.3688,0.3047,0.0681,0.286,0.2179,0.0662,0.5792,0.513,0.0995,0.2246,0.1251,0.0615,0.0668,0.0053,0.1042,0.3973,0.2931,0.0794
208078,12,0.0433,0.6574,0.6141,0.0755,0.0596,-0.0159,0.1064,0.1112,0.0048,0.0625,0.3043,0.2418,0.0549,0.3211,0.2662,0.0686,0.2873,0.2187,0.0807,0.161,0.0803,0.0839,0.2746,0.1907,0.0921,0.4381,0.346,0.114,0.4116,0.2976,0.0757
208078,17,0.0639,0.5831,0.5192,0.0845,0.0689,-0.0156,0.1129,0.11,-0.0029,0.082,0.3441,0.2621,0.0652,0.3417,0.2765,0.0681,0.2987,0.2306,0.0834,0.1558,0.0724,0.09,0.3129,0.2229,0.1066,0.0628,-0.0438,0.0947,0.453,0.3583,0.061
208078,18,0.0657,0.6086,0.5429,0.0789,0.0665,-0.0124,0.0905,0.1644,0.0739,0.0871,0.3041,0.217,0.0559,0.3245,0.2686,0.0799,0.2865,0.2066,0.0678,0.1433,0.0755,0.0929,0.3224,0.2295,0.0982,0.0662,-0.032,0.1206,0.7315,0.6109,0.1129
208078,19,0.0628,0.5714,0.5086,0.0763,0.0591,-0.0172,0.1304,0.1172,-0.0132,0.0871,0.6393,0.5522,0.0575,0.3588,0.3013,0.0694,0.3036,0.2342,0.0813,0.1547,0.0734,0.0834,0.2522,0.1688,0.1227,0.0754,-0.0473,0.1409,0.809,0.6681,0.1153
208078,20,0.0565,0.5688,0.5123,0.0847,0.0528,-0.0319,0.1226,0.1379,0.0153,0.0749,0.318,0.2431,0.0686,0.3588,0.2902,0.0781,0.2815,0.2034,0.0654,0.1517,0.0863,0.1037,0.2936,0.1899,0.1407,0.0905,-0.0502,0.1085,0.3916,0.2831,0.0936
208078,22,0.0636,0.5909,0.5273,0.0829,0.0652,-0.0177,0.1206,0.142,0.0214,0.0578,0.2674,0.2096,0.0673,0.3408,0.2735,0.0673,0.2915,0.2242,0.0707,0.133,0.0623,0.0936,0.283,0.1894,0.1293,0.0931,-0.0362,0.1251,0.5216,0.3965,0.0718
208078,23,0.061,0.5815,0.5205,0.081,0.0588,-0.0222,0.1074,0.1285,0.0211,0.0752,0.2885,0.2133,0.057,0.3445,0.2875,0.0639,0.2881,0.2242,0.0736,0.1686,0.095,0.1021,0.2596,0.1575,0.1145,0.0778,-0.0367,0.1058,0.6919,0.5861,0.1329
208078,27,0.0617,0.602,0.5403,0.0642,0.0359,-0.0283,0.133,0.147,0.014,0.0773,0.2962,0.2189,0.0559,0.3223,0.2664,0.0686,0.3121,0.2435,0.0699,0.1583,0.0884,0.0902,0.2604,0.1702,0.0871,0.086,-0.0011,0.1163,0.3728,0.2565,0.1066
208078,28,0.0557,0.5572,0.5015,0.0694,0.0504,-0.019,0.1253,0.1412,0.0159,0.0836,0.3117,0.2281,0.0628,0.3364,0.2736,0.0689,0.3211,0.2522,0.0844,0.1401,0.0557,0.1071,0.2701,0.163,0.1103,0.3107,0.2004,0.1084,0.3691,0.2607,0.0794
208078,30,0.0694,0.6387,0.5693,0.0636,0.0451,-0.0185,0.1127,0.1344,0.0217,0.0704,0.2703,0.1999,0.0639,0.3282,0.2643,0.0673,0.2807,0.2134,0.0691,0.1388,0.0697,0.1068,0.2952,0.1884,0.1407,0.0744,-0.0663,0.1346,0.4805,0.3459,0.0752
208078,35,0.0594,0.6218,0.5624,0.077,0.0781,0.0011,0.0958,0.1014,0.0056,0.0762,0.3025,0.2263,0.0707,0.3319,0.2612,0.0675,0.2683,0.2008,0.0768,0.1407,0.0639,0.0852,0.2651,0.1799,0.1245,0.0738,-0.0507,0.1108,0.4767,0.3659,0.0749
208078,36,0.0586,0.5466,0.488,0.0826,0.0588,-0.0238,0.1082,0.132,0.0238,0.0952,0.2835,0.1883,0.0636,0.4078,0.3442,0.081,0.3131,0.2321,0.0559,0.1122,0.0563,0.0902,0.2875,0.1973,0.1024,0.062,-0.0404,0.1401,0.6983,0.5582,0.1211
208078,43,0.0509,0.5447,0.4938,0.0819,0.0581,-0.0238,0.1135,0.1407,0.0272,0.0652,0.2838,0.2186,0.0475,0.3471,0.2996,0.0649,0.277,0.2121,0.0733,0.1256,0.0523,0.0842,0.3066,0.2224,0.1167,0.0818,-0.0349,0.124,0.6207,0.4967,0.1118
208078,46,0.053,0.6162,0.5632,0.084,0.0776,-0.0064,0.1069,0.1557,0.0488,0.0744,0.3123,0.2379,0.0704,0.3675,0.2971,0.0691,0.3073,0.2382,0.0733,0.1406,0.0673,0.082,0.2838,0.2018,0.1401,0.111,-0.0291,0.0985,0.4692,0.3707,0.0762
208078,47,0.0686,0.5754,0.5068,0.0791,0.1039,0.0248,0.0697,0.0842,0.0145,0.0794,0.3225,0.2431,0.0726,0.3902,0.3176,0.0739,0.6742,0.6003,0.0583,0.455,0.3967,0.0955,0.1504,0.0549,0.1222,0.0762,-0.046,0.118,0.4375,0.3195,0.0712
208078,49,0.0617,0.5882,0.5265,0.0829,0.0649,-0.018,0.109,0.1541,0.0451,0.0844,0.3149,0.2305,0.0718,0.3305,0.2587,0.0718,0.2937,0.2219,0.0807,0.1422,0.0615,0.1058,0.2741,0.1683,0.1142,0.0725,-0.0417,0.129,0.39,0.261,0.0813
209189,1,0.0987,0.1962,0.0975,0.0668,0.0745,0.0077,0.0697,0.0919,0.0222,0.0646,0.1609,0.0963,0.0699,0.3516,0.2817,0.071,0.1008,0.0298,0.047,0.1347,0.0877,0.0762,0.1113,0.0351,0.0855,0.1243,0.0388,0.0628,0.1634,0.1006,0.0652
209189,2,0.0944,0.1595,0.0651,0.0718,0.1006,0.0288,0.0681,0.0478,-0.0203,0.0807,0.1675,0.0868,0.0723,0.3185,0.2462,0.0629,0.1202,0.0573,0.0641,0.0877,0.0236,0.0681,0.108,0.0399,0.0849,0.1002,0.0153,0.0533,0.1584,0.1051,0.0385
209189,3,0.0939,0.1492,0.0553,0.0625,0.1024,0.0399,0.0662,0.0588,-0.0074,0.0615,0.1501,0.0886,0.0673,0.2847,0.2174,0.0786,0.0979,0.0193,0.0681,0.0988,0.0307,0.0715,0.1006,0.0291,0.0823,0.0878,0.0055,0.0726,0.1748,0.1022,0.0517
209189,4,0.1113,0.1711,0.0598,0.0594,0.0721,0.0127,0.0678,0.0755,0.0077,0.0683,0.1316,0.0633,0.0462,0.3029,0.2567,0.0781,0.1222,0.0441,0.0604,0.0724,0.012,0.0699,0.1127,0.0428,0.0844,0.0923,0.0079,0.0749,0.1906,0.1157,0.047
209189,7,0.124,0.1392,0.0152,0.0683,0.0979,0.0296,0.0755,0.0678,-0.0077,0.0702,0.1269,0.0567,0.0718,0.2565,0.1847,0.0776,0.1984,0.1208,0.0633,0.0892,0.0259,0.0704,0.11,0.0396,0.0807,0.0897,0.009,0.0665,0.1711,0.1046,0.0351
209189,8,0.086,0.1316,0.0456,0.0599,0.0636,0.0037,0.071,0.0755,0.0045,0.0926,0.1182,0.0256,0.0697,0.6178,0.5481,0.082,0.1867,0.1047,0.0699,0.1802,0.1103,0.0884,0.0858,-0.0026,0.0871,0.1016,0.0145,0.0596,0.1631,0.1035,0.0451
209189,9,0.0936,0.1302,0.0366,0.0533,0.1116,0.0583,0.081,0.0673,-0.0137,0.0733,0.1669,0.0936,0.0665,0.3651,0.2986,0.0947,0.17,0.0753,0.0768,0.1062,0.0294,0.0979,0.1051,0.0072,0.077,0.0878,0.0108,0.0778,0.1784,0.1006,0.0509
209189,11,0.1066,0.1527,0.0461,0.0652,0.0792,0.014,0.0681,0.0737,0.0056,0.0749,0.1632,0.0883,0.0636,0.266,0.2024,0.0763,0.1143,0.038,0.066,0.0999,0.0339,0.0881,0.1077,0.0196,0.1114,0.0881,-0.0233,0.0803,0.1915,0.1112,0.0551
209189,13,0.0944,0.1389,0.0445,0.0615,0.0795,0.018,0.082,0.0936,0.0116,0.0744,0.4779,0.4035,0.0958,0.43,0.3342,0.0945,0.1937,0.0992,0.0739,0.1059,0.032,0.0791,0.11,0.0309,0.0787,0.0633,-0.0154,0.0877,0.1778,0.0901,0.0617
209189,16,0.0992,0.1864,0.0872,0.0768,0.0264,-0.0504,0.0615,0.1894,0.1279,0.0805,0.1773,0.0968,0.0747,0.2958,0.2211,0.0961,0.1062,0.0101,0.0707,0.1494,0.0787,0.0741,0.0874,0.0133,0.0755,0.1509,0.0754,0.0549,0.2552,0.2003,0.0546
209189,19,0.1058,0.1841,0.0783,0.0728,0.0625,-0.0103,0.0776,0.1109,0.0333,0.0834,0.0773,-0.0061,0.0799,0.3337,0.2538,0.0918,0.2659,0.1741,0.0544,0.1017,0.0473,0.091,0.1095,0.0185,0.0823,0.302,0.2197,0.0794,0.1666,0.0872,0.0631
209189,22,0.0778,0.1426,0.0648,0.0612,0.0459,-0.0153,0.0755,0.1072,0.0317,0.077,0.3992,0.3222,0.077,0.3416,0.2646,0.0855,0.1491,0.0636,0.0515,0.0838,0.0323,0.0794,0.0942,0.0148,0.0847,0.063,-0.0217,0.0834,0.183,0.0996,0.067
209189,23,0.1103,0.1574,0.0471,0.0712,0.0876,0.0164,0.0697,0.094,0.0243,0.0417,0.1129,0.0712,0.0639,0.2802,0.2163,0.0882,0.1341,0.0459,0.0596,0.0948,0.0352,0.0844,0.0826,-0.0018,0.0995,0.077,-0.0225,0.0818,0.1872,0.1054,0.0654
209189,24,0.0968,0.2439,0.1471,0.0731,0.0425,-0.0306,0.0533,0.1717,0.1184,0.0818,0.1519,0.0701,0.0776,0.2932,0.2156,0.0853,0.1929,0.1076,0.0623,0.078,0.0157,0.0755,0.1191,0.0436,0.1185,0.0844,-0.0341,0.0868,0.1919,0.1051,0.067
209189,25,0.0839,0.1643,0.0804,0.0728,0.0501,-0.0227,0.0776,0.1135,0.0359,0.0807,0.1453,0.0646,0.0749,0.2601,0.1852,0.0923,0.1232,0.0309,0.0818,0.1323,0.0505,0.0794,0.0845,0.0051,0.0897,0.0738,-0.0159,0.0837,0.1804,0.0967,0.0565
209189,26,0.1129,0.2154,0.1025,0.0708,0.014,-0.0568,0.0449,0.1866,0.1417,0.0881,0.163,0.0749,0.0842,0.2663,0.1821,0.0789,0.147,0.0681,0.0602,0.0951,0.0349,0.0826,0.0977,0.0151,0.0923,0.0883,-0.004,0.0699,0.1592,0.0893,0.0522
209189,27,0.1074,0.1516,0.0442,0.0544,0.042,-0.0124,0.0823,0.1053,0.023,0.0594,0.1475,0.0881,0.0367,0.2992,0.2625,0.0939,0.191,0.0971,0.0736,0.1117,0.0381,0.0823,0.1011,0.0188,0.1021,0.0667,-0.0354,0.0852,0.1647,0.0795,0.0512
209189,29,0.1071,0.1819,0.0748,0.0754,0.0464,-0.029,0.067,0.129,0.062,0.0733,0.1107,0.0374,0.0718,0.2934,0.2216,0.0733,0.1134,0.0401,0.0778,0.1019,0.0241,0.0981,0.1135,0.0154,0.101,0.1305,0.0295,0.0391,0.1666,0.1275,0.052
209189,31,0.0923,0.1418,0.0495,0.0683,0.0981,0.0298,0.0713,0.061,-0.0103,0.0699,0.1572,0.0873,0.0784,0.2684,0.19,0.0655,0.1713,0.1058,0.067,0.4387,0.3717,0.1002,0.1066,0.0064,0.101,0.087,-0.014,0.1026,0.1908,0.0882,0.0689
209189,32,0.1208,0.1526,0.0318,0.0855,0.0807,-0.0048,0.0861,0.1075,0.0214,0.0815,0.1506,0.0691,0.071,0.2217,0.1507,0.0911,0.1465,0.0554,0.0633,0.09,0.0267,0.0923,0.1193,0.027,0.0974,0.0636,-0.0338,0.0863,0.1975,0.1112,0.0686
209189,33,0.0997,0.1431,0.0434,0.066,0.0646,-0.0014,0.0634,0.1156,0.0522,0.0921,0.5182,0.4261,0.0773,0.7093,0.632,0.0797,0.186,0.1063,0.0726,0.16,0.0874,0.0077,0.0774,0.0697,0.0338,0.336,0.3022,0.062,0.1634,0.1014,0.0565
209189,35,0.1374,0.1866,0.0492,0.0802,0.0926,0.0124,0.0963,0.0926,-0.0037,0.1008,0.4099,0.3091,0.0778,0.2965,0.2187,0.0892,0.1541,0.0649,0.0557,0.0898,0.0341,0.0839,0.1306,0.0467,0.0834,0.0622,-0.0212,0.0895,0.1893,0.0998,0.0604
209189,37,0.0971,0.1693,0.0722,0.0718,0.0784,0.0066,0.062,0.1106,0.0486,0.0934,0.1459,0.0525,0.0694,0.2831,0.2137,0.0451,0.1593,0.1142,0.0636,0.1399,0.0763,0.1042,0.1161,0.0119,0.0942,0.1,0.0058,0.0501,0.1966,0.1465,0.0641
209189,39,0.1013,0.2104,0.1091,0.0658,0.0217,-0.0441,0.0739,0.2427,0.1688,0.0784,0.2799,0.2015,0.0878,0.2888,0.201,0.0884,0.1269,0.0385,0.0657,0.1589,0.0932,0.019,0.0365,0.0175,0.1056,0.0852,-0.0204,0.0858,0.2004,0.1146,0.0591
209189,44,0.106,0.193,0.087,0.0565,0.0367,-0.0198,0.072,0.231,0.159,0.0712,0.1938,0.1226,0.0723,0.287,0.2147,0.0905,0.1412,0.0507,0.0644,0.1006,0.0362,0.0934,0.1101,0.0167,0.0968,0.0651,-0.0317,0.0918,0.1676,0.0758,0.0625
209189,45,0.1282,0.1954,0.0672,0.0905,0.0839,-0.0066,0.0976,0.0997,0.0021,0.1137,0.1166,0.0029,0.0799,0.2783,0.1984,0.0921,0.1443,0.0522,0.077,0.1016,0.0246,0.0976,0.0921,-0.0055,0.1053,0.0636,-0.0417,0.0815,0.1663,0.0848,0.0823
209189,46,0.1026,0.1706,0.068,0.0694,0.0417,-0.0277,0.0908,0.1404,0.0496,0.0433,0.1736,0.1303,0.0863,0.2823,0.196,0.0966,0.1264,0.0298,0.0662,0.1003,0.0341,0.0805,0.0874,0.0069,0.1076,0.0891,-0.0185,0.0786,0.1605,0.0819,0.0544
209189,47,0.1129,0.2473,0.1344,0.0929,0.1088,0.0159,0.0939,0.1042,0.0103,0.0847,0.1654,0.0807,0.0652,0.3206,0.2554,0.0808,0.2298,0.149,0.0802,0.1193,0.0391,0.0691,0.0771,0.008,0.0955,0.058,-0.0375,0.0829,0.1733,0.0904,0.0615
209189,48,0.081,0.2679,0.1869,0.086,0.1282,0.0422,0.0855,0.1649,0.0794,0.0559,0.154,0.0981,0.0565,0.2831,0.2266,0.0699,0.341,0.2711,0.0818,0.1386,0.0568,0.0926,0.0987,0.0061,0.0812,0.0374,-0.0438,0.0902,0.1769,0.0867,0.0538
209226,2,0.0815,0.5368,0.4553,0.1361,0.5312,0.3951,0.0971,0.5971,0.5,0.1374,0.5514,0.414,0.0918,0.9874,0.8956,0.1451,0.498,0.3529,0.1045,0.3364,0.2319,0.1601,0.4154,0.2553,0.09,0.5172,0.4272,0.0607,1.2299,1.1692,0.0728
209226,4,0.1229,0.8011,0.6782,0.1192,0.4333,0.3141,0.1271,0.5013,0.3742,0.1485,0.5826,0.4341,0.1219,0.7926,0.6707,0.1464,0.3788,0.2324,0.1163,0.2485,0.1322,0.2039,0.359,0.1551,0.0794,0.4583,0.3789,0.0691,0.6718,0.6027,0.0794
209226,5,0.1008,0.5287,0.4279,0.114,0.2612,0.1472,0.0894,0.4291,0.3397,0.1332,0.4067,0.2735,0.0749,0.6684,0.5935,0.1322,0.2997,0.1675,0.1018,0.3026,0.2008,0.1709,0.3073,0.1364,0.0668,0.4442,0.3774,0.0712,0.6307,0.5595,0.0739
209226,6,0.0762,0.4179,0.3417,0.1161,0.1902,0.0741,0.0728,0.2464,0.1736,0.1021,0.3858,0.2837,0.0923,0.5966,0.5043,0.1359,0.258,0.1221,0.0966,0.3301,0.2335,0.1577,0.2817,0.124,0.0765,0.3502,0.2737,0.0784,0.636,0.5576,0.0797
209226,9,0.0868,0.4261,0.3393,0.1348,0.2087,0.0739,0.0847,0.2008,0.1161,0.1271,0.5182,0.3911,0.0989,0.5811,0.4822,0.1298,0.2788,0.149,0.1013,0.1584,0.0571,0.1601,0.2606,0.1005,0.0762,0.3599,0.2837,0.0662,0.8387,0.7725,0.0797
209226,13,0.0863,0.37,0.2837,0.1335,0.2424,0.1089,0.0689,0.2206,0.1517,0.1374,0.3813,0.2439,0.0813,0.498,0.4167,0.1266,0.2187,0.0921,0.0894,0.18,0.0906,0.1496,0.2435,0.0939,0.0794,0.3368,0.2574,0.0662,0.647,0.5808,0.0929
209226,16,0.0712,0.3456,0.2744,0.1118,0.2569,0.1451,0.0612,0.2152,0.154,0.1161,0.4755,0.3594,0.1105,3.4301,3.3196,0.125,1.2369,1.1119,0.1031,0.1757,0.0726,0.1604,0.2066,0.0462,0.067,0.3157,0.2487,0.0668,0.6832,0.6164,0.0697
209226,19,0.0834,0.3486,0.2652,0.1158,0.1773,0.0615,0.0615,0.1707,0.1092,0.1319,0.3178,0.1859,0.0939,0.552,0.4581,0.1267,0.2549,0.1282,0.095,0.1507,0.0557,0.1482,0.2564,0.1082,0.077,0.4404,0.3634,0.0815,0.4503,0.3688,0.0699
209226,24,0.0562,0.3818,0.3256,0.1237,0.1562,0.0325,0.0551,0.1833,0.1282,0.1242,0.3027,0.1785,0.1,1.1074,1.0074,0.1132,0.2965,0.1833,0.1013,0.1845,0.0832,0.1825,0.2477,0.0652,0.0802,0.3726,0.2924,0.0749,0.4659,0.391,0.067
209226,28,0.0702,0.3457,0.2755,0.1129,0.1783,0.0654,0.0414,0.1643,0.1229,0.1311,0.3832,0.2521,0.0794,0.5795,0.5001,0.2392,0.782,0.5428,0.0915,0.1776,0.0861,0.158,0.1987,0.0407,0.0726,0.3368,0.2642,0.0757,0.8733,0.7976,0.0826
209226,29,0.0773,0.5142,0.4369,0.1155,0.1762,0.0607,0.0546,0.1398,0.0852,0.1171,0.2366,0.1195,0.0699,0.5568,0.4869,0.0971,0.224,0.1269,0.0944,0.1499,0.0555,0.1282,0.1937,0.0655,0.0631,0.3126,0.2495,0.0865,0.4619,0.3754,0.0844
209226,30,0.0913,0.2595,0.1682,0.114,0.224,0.11,0.0892,0.1681,0.0789,0.124,0.3149,0.1909,0.0644,0.5278,0.4634,0.1237,0.234,0.1103,0.0897,0.1344,0.0447,0.1469,0.2113,0.0644,0.0755,0.2722,0.1967,0.1068,0.5819,0.4751,0.1018
209226,31,0.1034,0.2856,0.1822,0.1266,0.216,0.0894,0.062,0.1691,0.1071,0.1216,0.3903,0.2687,0.0628,1.9401,1.8773,0.1277,1.1818,1.0541,0.1353,0.4244,0.2891,0.1672,0.3666,0.1994,0.1031,0.6927,0.5896,0.0749,0.8129,0.738,0.0828
209226,35,0.0797,0.9702,0.8905,0.0981,0.2289,0.1308,0.0641,0.187,0.1229,0.1074,0.8191,0.7117,0.0797,0.508,0.4283,0.1269,0.2002,0.0733,0.0881,0.1623,0.0742,0.1282,0.1897,0.0615,0.0789,0.326,0.2471,0.0855,0.679,0.5935,0.071
209226,37,0.0678,0.3378,0.27,0.1097,0.2416,0.1319,0.0393,0.1424,0.1031,0.0915,0.2484,0.1569,0.0823,0.5629,0.4806,0.1172,0.2744,0.1572,0.0876,0.1697,0.0821,0.1411,0.2203,0.0792,0.0802,0.2706,0.1904,0.0794,0.5355,0.4561,0.0757
209226,39,0.0936,0.4851,0.3915,0.1026,0.1696,0.067,0.0786,0.1211,0.0425,0.1269,0.2155,0.0886,0.0968,0.5544,0.4576,0.1325,0.2325,0.1,0.0844,0.1739,0.0895,0.1427,0.2361,0.0934,0.077,0.3114,0.2344,0.0876,0.7193,0.6317,0.0886
209226,42,0.0894,0.448,0.3586,0.1377,0.2793,0.1416,0.0675,0.2078,0.1403,0.1105,0.2714,0.1609,0.0973,0.6443,0.547,0.1127,0.2409,0.1282,0.0768,0.4872,0.4104,0.9211,2.7921,1.871,0.0673,0.8792,0.8119,0.0712,0.8519,0.7807,0.0828
209226,44,0.0815,0.343,0.2615,0.1021,0.1897,0.0876,0.0573,0.1349,0.0776,0.1153,0.2949,0.1796,0.0807,0.5513,0.4706,0.1069,0.204,0.0971,0.0839,0.1541,0.0702,0.1322,0.204,0.0718,0.0755,0.2619,0.1864,0.0831,0.5107,0.4276,0.071
209226,50,0.0892,0.6274,0.5382,0.1116,0.2292,0.1176,0.0726,0.2306,0.158,0.1169,0.3463,0.2294,0.0931,0.5476,0.4545,0.1164,0.2027,0.0863,0.077,0.1639,0.0869,0.154,0.3128,0.1588,0.0744,0.3639,0.2895,0.0691,0.554,0.4849,0.061
226020,4,0.124,0.3908,0.2668,0.144,0.211,0.067,0.1055,0.1936,0.0881,0.1211,0.2324,0.1113,0.0931,0.4653,0.3722,0.1551,0.2087,0.0536,0.0881,0.1692,0.0811,0.134,0.1979,0.0639,0.1095,0.2524,0.1429,0.1387,0.2383,0.0996,0.1121
226020,5,0.1308,0.3768,0.246,0.1213,0.2004,0.0791,0.0773,0.168,0.0907,0.1126,0.2434,0.1308,0.1055,0.45,0.3445,0.1535,0.1854,0.0319,0.1058,0.17,0.0642,0.1277,0.1349,0.0072,0.1216,0.2215,0.0999,0.1335,0.2534,0.1199,0.1187
226020,6,0.1227,0.3001,0.1774,0.1174,0.2213,0.1039,0.0958,0.1979,0.1021,0.1018,0.2598,0.158,0.0963,0.4563,0.36,0.138,0.1786,0.0406,0.1005,0.1578,0.0573,0.138,0.1644,0.0264,0.1047,0.2165,0.1118,0.1472,0.2584,0.1112,0.1074
226020,7,0.1266,0.3148,0.1882,0.1242,0.202,0.0778,0.072,0.1382,0.0662,0.0884,0.2071,0.1187,0.0807,0.4342,0.3535,0.119,0.1792,0.0602,0.0855,0.1273,0.0418,0.1351,0.1285,-0.0066,0.0929,0.1768,0.0839,0.1134,0.2304,0.117,0.0984
226020,8,0.1163,0.251,0.1347,0.0749,0.1546,0.0797,0.062,0.1427,0.0807,0.1005,0.2363,0.1358,0.0863,0.6439,0.5576,0.1119,0.1758,0.0639,0.0807,0.1219,0.0412,0.12,0.1261,0.0061,0.0995,0.2121,0.1126,0.139,0.2518,0.1128,0.0995
226020,9,0.1211,0.2837,0.1626,0.1026,0.177,0.0744,0.0815,0.1678,0.0863,0.0747,0.2477,0.173,0.0834,0.4835,0.4001,0.0997,0.1601,0.0604,0.0842,0.1207,0.0365,0.1248,0.1286,0.0038,0.0958,0.1699,0.0741,0.1414,0.2755,0.1341,0.0852
226020,10,0.1171,0.2468,0.1297,0.1232,0.2208,0.0976,0.0776,0.1546,0.077,0.0802,0.215,0.1348,0.0546,0.5963,0.5417,0.1538,0.2673,0.1135,0.0849,0.1744,0.0895,0.1113,0.118,0.0067,0.0852,0.1617,0.0765,0.1126,0.247,0.1344,0.0786
226020,11,0.129,0.3246,0.1956,0.0984,0.162,0.0636,0.0699,0.1588,0.0889,0.0741,0.2173,0.1432,0.0818,0.4511,0.3693,0.0903,0.1333,0.043,0.0952,0.1259,0.0307,0.1336,0.1143,-0.0193,0.0874,0.1905,0.1031,0.1182,0.2244,0.1062,0.0952
226020,12,0.1195,0.2523,0.1328,0.0979,0.1952,0.0973,0.0723,0.1562,0.0839,0.082,0.2046,0.1226,0.0736,0.7034,0.6298,0.09,0.1346,0.0446,0.0752,0.1349,0.0597,0.1108,0.1135,0.0027,0.082,0.1614,0.0794,0.1163,0.2146,0.0983,0.0886
226020,13,0.1071,0.2552,0.1481,0.0744,0.1744,0.1,0.0741,0.2479,0.1738,0.0797,0.2498,0.1701,0.0831,0.4827,0.3996,0.0998,0.1713,0.0715,0.1039,0.1523,0.0484,0.1037,0.1243,0.0206,0.0907,0.2616,0.1709,0.0813,0.3235,0.2422,0.0905
226020,14,0.1074,0.269,0.1616,0.0942,0.1915,0.0973,0.0702,0.1631,0.0929,0.0865,0.2508,0.1643,0.0733,0.4511,0.3778,0.1211,0.1652,0.0441,0.1163,0.1438,0.0275,0.1179,0.1217,0.0038,0.106,0.2234,0.1174,0.1216,0.2739,0.1523,0.082
226020,15,0.0984,0.3707,0.2723,0.091,0.1944,0.1034,0.0639,0.1391,0.0752,0.0805,0.2058,0.1253,0.0652,0.4199,0.3547,0.1087,0.1441,0.0354,0.0923,0.1362,0.0439,0.1,0.1077,0.0077,0.1005,0.2107,0.1102,0.1332,0.3425,0.2093,0.0989
226020,17,0.1084,0.2861,0.1777,0.0639,0.1768,0.1129,0.0198,0.1082,0.0884,0.0836,0.1912,0.1076,0.0686,0.4173,0.3487,0.0861,0.1389,0.0528,0.0828,0.1087,0.0259,0.1254,0.1172,-0.0082,0.1069,0.1908,0.0839,0.1332,0.3,0.1668,0.0744
